chunk_3_table_1.csv,61,Country,"Country indicated in the permanent address, as represented by a code.",
chunk_3_table_1.csv,62,Zip Code,Zip Code indicated in the permanent address.,
chunk_3_table_1.csv,Mailing Address / Current Address,,,
chunk_3_table_1.csv,63,Unit/Room #/Floor,"Unit/Room #/Floor indicated in
the
mailing/current address.","1. DOH Hospital Health Information Management Manual
2. PSGC- PSA"
chunk_3_table_1.csv,64,Building Name,"Building Name indicated in the
mailing/current address.",
chunk_40_table_1.csv,,,Multiply quotient to 100%,
chunk_40_table_1.csv,14,Total number of inpatients,"Total number of patients who stays in a health facility licensed to admit patients, while under treatment",
chunk_40_table_1.csv,,,(given period of time is January 1 to December 31st of the reporting year),
chunk_40_table_1.csv,15,Total Newborn (In facility deliveries),Total newborns that was delivered in the hospital (given period of time is January 1 to December 31st of the reporting year),
chunk_40_table_1.csv,16,Total Discharges (Alive),Total number of in-patients that was admitted to the hospital and was alive when discharged,
chunk_40_table_1.csv,,,(given period of time is January 1 to December 31st of the reporting year),
chunk_40_table_1.csv,17,Total patients admitted and discharged on the same day,Total patients admitted and discharged on the same day,
chunk_40_table_1.csv,,,(given period of time is January 1 to December 31st of the reporting year),
chunk_40_table_1.csv,18,Total number of inpatient bed days (service days),Unit of measure denoting the services received by one in-patient in one 24-hour period,
chunk_40_table_1.csv,,,"(given period of time is January 1 to December 31"" of the reporting year)",
chunk_40_table_1.csv,19,Total number of inpatients transferred to this facility from another facility for inpatient care,Total number of inpatients transferred to the health facility from another facility for inpatient care,
chunk_40_table_1.csv,,,(given period of time is January 1 to December 31st of the reporting year),
chunk_41_table_1.csv,,,Total discharges and deaths for the same period,
chunk_41_table_1.csv,29,Ten Leading Causes of Morbidity,The Top Ten Leading Causes of Morbidity as of midnight last day (December 31st) of previous year to the following year (January 1),
chunk_41_table_1.csv,30,Ten Leading Causes of Morbidity/Diseases Disaggregated as to Age and Sex,Top 10 leading causes of Morbidity/ Diseases with detailed sub-categories for Age and Sex.,
chunk_41_table_1.csv,31,Total Number of Deliveries,Total number of all types of deliveries. Total number of live-birth vaginal deliveries (normal) + Total number of live-birth cesarean section deliveries + Total number of other deliveries (given period of time is January 1 to December 31st of the reporting year),
chunk_41_table_1.csv,32,"Number of Outpatient Visits, new patient",Refers to the total number of outpatient first visits that was attended and who received health care services in the health care facility for a period of time.,
chunk_41_table_1.csv,,,(given period of time is January 1 to December 31st of the reporting year),
chunk_41_table_1.csv,33,"Number of outpatient visits, re-visit",Refers to the total number of outpatient second and subsequent visits that was attended and who received health care services in the health care facility for a period of time. (given period of time is January 1 to December 31ST of the reporting year),
chunk_41_table_1.csv,34,"Number of outpatient visits, adult",Total number of adult outpatient visits (Age 19 years old and above),
chunk_42_table_1.csv,43,Total number of medical imaging tests,"The total number of available medical imaging tests done in the hospital (all types including x-rays, ultrasound, CT scan) (given period of time is January 1 to December 31st of the reporting year)",
chunk_42_table_1.csv,44,"Total number of laboratory and diagnostic tests (all types, excluding medical imaging)",The total number of available laboratory tests done in the hospital,
chunk_42_table_1.csv,,,(given period of time is January I to December 31st of the reporting year),
chunk_42_table_1.csv,45,Number of blood units transfused,Total number of blood units transfused to patients in the hospital,
chunk_42_table_1.csv,,,(given period of time is January 1 to December 31st of the reporting year),
chunk_42_table_1.csv,46,Total number of emergency department visits,Refers to the total number of emergency patients attended and who received health care services in the health care facility for a given period.,
chunk_42_table_1.csv,,,(given period of time is January 1 to December 31st of the reporting year),
chunk_42_table_1.csv,47,"Total number of emergency department visits, adult",Total number of adult emergency department visits,
chunk_42_table_1.csv,,,(given period of time is January 1 to December 31st of the reporting year),
chunk_42_table_1.csv,48,Total Deaths,Total number of deaths in the hospital (given period of time is January 1 to December 31st of the reporting year),
chunk_42_table_1.csv,49,Total number of inpatient deaths,Total number of deaths of patients who were admitted for an overnight stay to the hospital or other healthcare facility.,
chunk_43_table_1.csv,56,Total number of maternal deaths,"Total number of deaths resulting from obstetric complications of the pregnancy state (pregnancy, labor, and puerperium) from interventions, omissions, incorrect treatment, or from chain of events mentioned.",
chunk_43_table_1.csv,,,(given period of time is January 1 to December 31st of the reporting year),
chunk_43_table_1.csv,57,Gross death rate,The ratio of all inpatient deaths including newborns for a given period to the total number of discharges including deaths for a given period.,
chunk_43_table_1.csv,,,Total Deaths (including newborn for a given period) over Total Discharges and Deaths for the same period. Multiply quotient to 100%,
chunk_43_table_1.csv,58,Net death rate,The ratio of deaths excluding deaths under 48 hours of admission. It produces a lower figure than the gross death rate. It is also known as Institutional Death Rate Total Deaths (including newborn for a given period) - death < 48 hours for the period over Total Discharges (including deaths and newborn) - death < 48 hours for the period. Multiply quotient to 100%,
chunk_43_table_1.csv,59,Ten Leading Causes of Mortality,Ten leading causes of death encountered in the hospital. It is recorded in ICD10 code,
chunk_43_table_1.csv,60,Ten Leading Causes of Mortality/Deaths Disaggregated as to Age and Sex,Top 10 leading causes of mortality/deaths with detailed sub-categories for Age and Sex.,
chunk_44_table_1.csv,,,Number of Surgical Site Infections (Clean Cases) over Total number of Clean Procedures done. Multiply quotient to 100%,
chunk_44_table_1.csv,66,Ten leading Major Operation,Ten leading major operations or surgical procedures requiring anesthesia/ spinal anesthesia to be performed in an operating theatre. (The definition of a major operation shall be based on the definitions of the different cutting specialties.),
chunk_44_table_1.csv,67,Ten leading Minor Operations,"Ten leading minor operations or surgical procedures requiring only local anesthesia/ no OR needed, example suturing.",
chunk_44_table_1.csv,68,Staffing Pattern,Breakdown of total number of all employees in the hospital,
chunk_44_table_1.csv,Expenses,,,
chunk_44_table_1.csv,69,Amount spent on personnel salaries and wages,Amount spent on personnel salaries and wages for the reporting year,
chunk_44_table_1.csv,70,Amount spent on benefits for employees,"Benefits are in addition to wages/salaries. Benefits include for example: social security contributions, health insurance for the reporting year",
chunk_44_table_1.csv,71,Allowances provided to employees at this facility,"Allowances are in addition to wages/salaries. Allowances include for example: clothing allowance, PERA, vehicle maintenance allowance and hazard pay for the reporting year",
chunk_44_table_1.csv,72,"Total amount spent on all personnel including wages, salaries, benefits and allowances for last year","Total amount spent on all personnel including wages, salaries, benefits and allowances for the reporting year",
chunk_44_table_1.csv,73,Total amount spent on medicines,Total amount spent for procurement and purchase of medicines for the reporting year,
chunk_45_table_1.csv,88,Total amount of money received from direct patient/ out-of-pocket charges/fees,Total amount of money collected from direct patient/out-of-pocket charges/fees,
chunk_45_table_1.csv,89,Total amount of money received from reimbursement from private insurance/HMOs,Total amount of money received from reimbursement from private insurance/HMOs,
chunk_45_table_1.csv,90,Total amount of money received from other sources,"Total amount of money received from other sources (PAGCOR, PCSO, etc.)",
chunk_45_table_1.csv,91,Grand Total,Grand Total of Revenues for the reporting year,
chunk_45_table_1.csv,92,Report Prepared by,Authorized personnel that prepared the hospital statistical report for the for the reporting year,
chunk_45_table_1.csv,93,Designation/ Section/ Department,Official designation and section/department of the authorized personnel that prepared the report.,
chunk_45_table_1.csv,94,Report Approved and Certified by,Approving entity of the report,
chunk_4_table_1.csv,79,Occupational Category,Captured in PhilHealth Member Registration & Claim Forms.,PhilHealth Member Registration Form
chunk_4_table_1.csv,80,Occupational Description,Occupational Description,
chunk_4_table_1.csv,81,Health Worker,Is the patient a health worker?,
chunk_4_table_1.csv,82,Monthly Income,Monthly Income,
chunk_4_table_1.csv,83,Proof of Income,Client's proof of income,
chunk_4_table_1.csv,84,Proof of Income for Others,Proof of income for others,
chunk_4_table_1.csv,85,Highest Educational Attainment,"The highest level of education completed in terms of the highest degree of schooling completed, as represented by a code.",DOH Administrative Order 2013-0025: National Implementation of Health Data Standards for eHealth Standardization and Interoperability (eHSI Release 001)
chunk_4_table_1.csv,86,Educational Description,Educational description,
chunk_4_table_1.csv,87,Member Type,Patient's type of membership? Direct Contributor / Indirect,PhilHealth Circular 2020-0002: Governing Policies of the Konsultasyong Sulit at Tama (PhilHealth Konsulta) Package: Expansion of the Primary Care Benefit to Cover All Filipinos
chunk_4_table_1.csv,88,Member Type for Direct Contributor,"Employed Private, Employed Government, Professional Practitioner, Self-Earning Individual - Individual, Self- Earning Individual - Sole Proprietor, Self- Earning Individual Group Enrollment Scheme, - Kasambahay, Migrant Worker - Land- Based, Migrant Worker - Sea-Based, Lifetime Member, Filipinos with Dual Citizenship / Living Abroad, Foreign National",
chunk_4_table_1.csv,89,Member Type for Direct Contributor - Group Enrollment Scheme,If Self-Earning Individual - Group Enrollment Scheme - Group Enrollment Scheme Code,PhilHealth Circular 2020-0002: Governing Policies of the Konsultasyong Sulit at Tama (PhilHealth Konsulta) Package: Expansion of the Primary Care Benefit to Cover All Filipinos
chunk_4_table_1.csv,90,Group Enrollment Scheme Description,Description if Group Enrollment Scheme was made.,
chunk_4_table_1.csv,91,Philippine Retirement Authority - Special Resident's Retiree Visa (PRA SRRV) Number,Philippine Retirement Authority - Special Resident's Retiree Visa (PRA SRRV) Number for foreign nationals.,
chunk_5_table_1.csv,3,PhilHealth Identification Number,"PhilHealth identification number of patient. A unique and permanent number issued to any client upon enrolment/membership registration to the National Health Insurance Program of the Corporation for purposes of identification, eligibility verification, and utilization recording.",
chunk_5_table_1.csv,4,PhilHealth Claim Series #,PhilHealth Issued Series #,
chunk_5_table_1.csv,5,Hospital Patient ID #,Hospital Patient ID #,
chunk_5_table_1.csv,6,Hospital Registry #,Registry number assigned by the health facility to the patient,
chunk_5_table_1.csv,7,Hospital Case #,Primary identifier used by the health facility to identify a patient for each case or incidence,
chunk_5_table_1.csv,8,Type of Encounter,Outpatient / Emergency Room / Inpatient,
chunk_5_table_1.csv,9,Clinical Status At Time of Report,"Clinical status of the patient in terms of inpatient, outpatient, died, discharged, or unknown as represented by a code.",
chunk_5_table_1.csv,10,Type of Patient,Type of patient as represented by a code.,
chunk_5_table_1.csv,11,Date of Encounter,Date patient was seen at the health facility.,
chunk_5_table_1.csv,12,Time of Encounter,Time patient was seen at the health facility.,
chunk_5_table_1.csv,13,Sex,Property or quality in which a patient is classified as female or male on the basis of their reproductive organs and functions,
chunk_5_table_1.csv,14,Age in Years at Time of Encounter,Computed age in years based on date of birth.,
chunk_5_table_1.csv,15,Age in Months at Time of Encounter,Computed age in months based on date of birth,
chunk_5_table_1.csv,16,Age in Days at Time of Encounter,Computed age in days based on date of birth,
chunk_6_table_1.csv,,,,3. RA 3753: Registry of Civil Status Act
chunk_6_table_1.csv,32,Time of Death,"If Expired, Time of Death",
chunk_6_table_1.csv,33,Cause of Death,Cause of Death.,
chunk_6_table_1.csv,34,Place of Death,Place of Death.,
chunk_6_table_1.csv,35,Underlying Cause of Death (ICD-10),Disease or injury that initiated the train of events leading directly to death,
chunk_6_table_1.csv,36,Underlying Cause of Death Description,Underlying Cause of Death Description,
chunk_6_table_1.csv,37,Accommodation Type,Private / Non-Private (Charity / Service),DOH Hospital Health Information Management Manual
chunk_6_table_1.csv,38,Chief Complaint,Chief Complaint as represented by a code.,
chunk_6_table_1.csv,39,Chief Complaint - Remarks,Chief Complaint - Remarks,
chunk_6_table_1.csv,40,Other Complaints,Other Complaints,
chunk_6_table_1.csv,41,Consent to Access Patient Records,"Consent to access patient records was provides, yes/no",
chunk_6_table_1.csv,Attending Health Care Professional,,,
chunk_6_table_1.csv,42,PhilHealth Accreditation Number,PhilHealth-issued accreditation number to the healthcare professional.,1. DOH Hospital Health Information Management Manual 2. PhilHealth eClaims Forms
chunk_6_table_1.csv,43,Last Name,Legal last name of the healthcare professional.,
chunk_6_table_1.csv,44,First Name,Legal first name of the healthcare professional.,
chunk_6_table_1.csv,45,Middle Name,Legal middle name of the healthcare professional.,
chunk_6_table_1.csv,46,Suffix/Extension Name,"Additional term following the Health Care Professional's name. Examples are Jr., Sr., III, and others",
chunk_6_table_1.csv,Person Granting Consent to Access,,,
chunk_6_table_1.csv,47,Last Name,Legal last name of the personal granting consent to access.,DOH Hospital Health Information Management Manual
chunk_7_table_1.csv,,,"name. Examples are Jr., Sr., III, and others",
chunk_7_table_1.csv,67,Date Signed,Date certification was signed,
chunk_7_table_1.csv,Case Investigator,,,
chunk_7_table_1.csv,68,Last Name,Legal last name of the case investigator.,1. DOH AO 2020-0013: Inclusion of COVID- 19 in the List of Notifiable Diseases 2. Included in the COVID-19 Case Investigation Form
chunk_7_table_1.csv,69,First Name,Legal first name of the case investigator.,
chunk_7_table_1.csv,70,Middle Name,Legal middle name of the case investigator.,
chunk_7_table_1.csv,71,Suffix/Extension Name,"Additional term following the Case investigator's name. Examples are Jr., Sr., III, and others",
chunk_7_table_1.csv,72,Date of Interview,Date of interview,
chunk_7_table_1.csv,Informant If Patient Not Available,,,
chunk_7_table_1.csv,73,Last Name,Last Name,1. DOH AO 2020-0013: Inclusion of COVID- 19 in the List of Notifiable Diseases 2. Included in the COVID-19 Case Investigation Form
chunk_7_table_1.csv,74,First Name,First Name,
chunk_7_table_1.csv,75,Middle Name,Middle Name,
chunk_7_table_1.csv,76,Suffix/Extension Name,"Additional term following the informant's name. Examples are Jr., Sr .. III, and others",
chunk_7_table_1.csv,77,Relationship of Informant to the Patient,"Relationship Code: Spouse, Sibling, Child, Parent, Others",
chunk_7_table_1.csv,78,Home Phone Number,Home Phone Number,
chunk_7_table_1.csv,COVID-19,,,
chunk_7_table_1.csv,1,Disease Reporting Unit,"Reporting Health Facility - The name of the facility (i.e. hospital, laboratory, health center, etc.) that is reporting the case as represented by the NHFR-code.",1. DOH AO 2020-0013: Inclusion of COVID- 19 in the List of Notifiable Diseases 2. DOH DM 2020-0436: Minimum Data Requirements of COVID-19-Related Information Systems 3. Included in the COVID-19 Case Investigation Form
chunk_7_table_1.csv,2,Date of Interview,Date when the interview with the case was conducted.,
chunk_7_table_1.csv,3,Date of First Consult,Date of first consult. When the case first consulted a health professional.,
chunk_7_table_1.csv,4,Date of Admission,Date of admission.,
chunk_7_table_1.csv,,,When the case was admitted in a hospital or,
chunk_9_table_1.csv,,,illness of the confirmed COVID-19 case (use date of sample collection for asymptomatic cases as basis) until the time that said cases test negative on laboratory confirmation or other approved laboratory test through: (1) face to face contact with a probable or confirmed case within 1 meter and for more than 15 minutes; (2) direct physical contact with a probable or confirmed case; (3) direct care for a patient with probable or confirmed COVID-19 case without using PPE; or (4) other situations as indicated by local risk assessments. The classification of the patient at the time of interview.,
chunk_9_table_1.csv,Case Investigation Details,,,
chunk_9_table_1.csv,23,HealthCare Worker,"If health care worker, yes or no Health care worker refers to medical, allied medical, and other necessary personnel regardless of the nature of employment assigned in hospitals, and health facilities who are directly catering to or exposed to persons who are classified as either suspect, probable or confirmed COVID-19 cases.",
chunk_9_table_1.csv,24,"If yes, name and location of health facility","Name and location of health facility, if yes",
chunk_9_table_1.csv,25,Returning Overseas Filipino Worker/ Foreign National Traveler,"If Returning Overseas Filipino Worker/ Foreign National Traveler, yes or no. A Returning Overseas Filipino Worker is a Filipino citizen who is returning to the Philippines from abroad. There are two (2)",
chunk_10_table_2.csv,,,"(an MD or an Allied Health Professional trained on Epidemiology), a Disease Surveillance Officer (a Public Health Nurse or an Allied Health Professional), a Registered Medical Technologist, and an Encoder",
chunk_10_table_2.csv,,,"3. All ESU staff are trained on Basic Epidemiology, Disease Surveillance. and Event-based Surveillance",
chunk_10_table_2.csv,,,4. Plan and Budget: with budgetary allotment from the local budget,
chunk_10_table_2.csv,,,5. Coordination: Link with | Provincial Hospital and other Health Facilities within the locality,
chunk_10_table_2.csv,,,6. Report: submission of Disease and Event Surveillance report,
chunk_10_table_2.csv,37,Percentage of close contacts of new positive cases traced within 24 hours,"Percentage of close contacts of new positive cases traced within 24 hours out of target 37 close contacts for every I confirmed, positive case.",1. DOH DM 2020-0189: Updated Guidelines on Contact Tracing of Close Contacts of Confirmed Coronavirus Disease (COVID- 19) Cases
chunk_10_table_2.csv,,,"· Numerator: Number of close contacts of new positive cases interviewed either via phone or through other messaging applications, or by face-to-face interview, and the health status and disposition were determined within 24 hours · Denominator: Number of new positive cases x 37 close contacts · Multiplier: 100",2. DILG MC 2020-073: Guidelines for the Conduct of the Expanded Testing Procedures for COVID-19
chunk_10_table_2.csv,38,Adequate Case: Close Contact Ratio,Ratio of individuals who tested positive for COVID-19 to the number of close contacts identified.,"DOH DM 2020-0245: Advisory: Endorsement of the DILG Memorandum ""Updated Contact Tracing Report Template for the Coronavirus"
chunk_11_table_2.csv,,1,or TTMF. b. Close Contacts · Numerator: Number of close contacts under Home Quarantine · Denominator: Total number of close contacts c. Probable Cases,2. DILG MC 2020-073: Guidelines for the Conduct of the Expanded Testing
chunk_11_table_2.csv,,,,Procedures for COVID-19 3. DOH DM 2020-0090: Interim Guidelines on the Management of Persons Under Monitoring (PUMs) suspected with Coronavirus Disease-2019 (COVID-19) for Home Quarantine 4. DOH & DILG JAO 2020-0001: Guidelines on Local Isolation and General Treatment Areas for COVID-19 cases (LIGTAS COVID) and the Community-based Management of Mild COVID-19 Cases
chunk_11_table_2.csv,,,"· Numerator: Number of probable cases under Home Quarantine · Denominator: Total number of probable cases d. Suspect Cases · Numerator: Number of suspect cases under Home Quarantine · Denominator: Total number of suspect cases
:unselected:",
chunk_11_table_2.csv,,,"e. Asymptomatic and Mild, Confirmed Cases · Numerator: Number of asymptomatic and mild confirmed cases under Home Quarantine · Denominator: Total number of asymptomatic and mild confirmed cases Multiplier: 100
:unselected:",
chunk_11_table_2.csv,43,"Percentage of close contacts, probable cases, suspect cases, and asymptomatic or mild confirmed cases in TTMFs","Percentage of close contacts, asymptomatic and mild confirmed cases quarantined in TTMFs",1. DOH DM 2020-0189: Updated Guidelines on Contact Tracing of Close Contacts of Confirmed Coronavirus Disease (COVID- 19) Cases
chunk_11_table_2.csv,,,a. Close Contacts · Numerator: Number of close contacts in TTMFs,2. DILG MC 2020-073: Guidelines for the Conduct of the Expanded Testing Procedures for COVID-19 3. DOH DM 2020-0090: Interim Guidelines
chunk_11_table_2.csv,,,· Denominator: Total number of close,
chunk_13_table_2.csv,5,Occupation,Patient's occupation,
chunk_13_table_2.csv,6,Place of Work,Address of the patient's occupation,
chunk_13_table_2.csv,Address,,,
chunk_13_table_2.csv,7,Unit/Room #/Floor,Unit/Room #/Floor indicated in the mailing/current address.,1. DOH Hospital Health Information Management Manual 2. PSGC- PSA
chunk_13_table_2.csv,8,Building Name,Building Name indicated in the mailing/current address.,
chunk_13_table_2.csv,9,Lot/Block/Phase/House #,Lot/Block/Phase/House # indicated in the mailing/current address.,
chunk_13_table_2.csv,10,Street Name,Street name indicated in the mailing/current address.,
chunk_13_table_2.csv,11,Subdivision,Subdivision indicated in the mailing/current address.,
chunk_13_table_2.csv,12,Barangay,"Barangay indicated in the mailing/current address, as represented by a code.",
chunk_13_table_2.csv,13,Municipality/City,"Municipality/city indicated in the mailing/current address, as represented by a code.",
chunk_13_table_2.csv,14,Province,"Province indicated in the mailing/current address, as represented by a code.",
chunk_13_table_2.csv,15,Region,"Region indicated in the mailing/current address, as represented by a code.",
chunk_13_table_2.csv,16,State,"State indicated in the mailing/current address, as represented by a code.",
chunk_13_table_2.csv,17,Country,"Country indicated in the mailing/current address, as represented by a code.",
chunk_13_table_2.csv,18,Zip Code,"Zip Code indicated in the mailing/current address, as represented by a code.",
chunk_13_table_2.csv,Contact Numbers,,,
chunk_13_table_2.csv,19,Home Phone Number,Landline telephone number at which the employer can be contacted,PhilHealth eClaims Forms.
chunk_13_table_2.csv,20,Mobile Phone Number,Mobile number at which the patient can be contacted,
chunk_14_table_2.csv,8,Date of Initial Transmission,Date data was transmitted to National Health Data Center,
chunk_14_table_2.csv,9,Time of Initial Transmission,Time data was transmitted to National Health Data Center,
chunk_14_table_2.csv,10,Date of Last Update,Date data was last updated,
chunk_14_table_2.csv,11,Time of Last Update,Time data was last updated,
chunk_16_table_2.csv,7,Time of Initial Transmission,Time data was transmitted to National Health Data Center,
chunk_16_table_2.csv,8,Date of Last Update,Date data was last updated,
chunk_16_table_2.csv,9,Time of Last Update,Time data was last updated,
chunk_17_table_2.csv,,,"Program of the Corporation for purposes of identification, eligibility verification, and utilization recording.",Interoperability (eHSI Release 001). 2. Captured in PhilHealth Membership Registration and Claims Forms.
chunk_17_table_2.csv,4,Essential Newborn Care,"Essential Newborn Care Code: Immediate Drying of Newborn, Early Skin-to-Skin Contact, Timely Chord Clamping, Eye Prophylaxis, Weighing of the Newborn, Vitamin K Administration. Non Separation of Mother/Baby for Early Breastfeeding Initiation",DOH AO 2009-0025: Adopting New Policies and Protocol on Essential Newborn
chunk_17_table_2.csv,5,Date of Initial Transmission,Date data was transmitted to National Health Data Center.,
chunk_17_table_2.csv,6,Time of Initial Transmission,Time data was transmitted to National Health Data Center,
chunk_17_table_2.csv,7,Date of Last Update,Date data was last updated,
chunk_17_table_2.csv,8,Time of Last Update,Time data was last updated,
chunk_17_table_2.csv,IMMUNIZATION,,,
chunk_17_table_2.csv,1,Encounter Code,"Setting and condition in which the encounter takes place. It collectively constitutes health care provider code, PhilHealth identification number of the patient, date and time of encounter, as represented by a code.",PhilHealth Circular 2020-0002: Governing Policies of the Konsultasyong Sulit at Tama (PhilHealth Konsulta) Package: Expansion of the Primary Care Benefit to Cover All Filipinos
chunk_17_table_2.csv,2,Health Facility Code,DOH-issued unique health facility code as generated from the National Health Facility Registry (NHFR).,DOH AO 2020- 2019-0060: Guidelines on the Implementation of the National Health Facility Registry
chunk_17_table_2.csv,3,PhilHealth Identification Number,"A unique and permanent number issued to any client upon enrolment/membership registration to the National Health Insurance Program of the Corporation for purposes of identification, eligibility verification, and utilization recording.",1. DOH Administrative Order 2013-0025: National Implementation of Health Data Standards for eHealth Standardization and Interoperability (eHSI Release 001). 2. Captured in PhilHealth Membership Registration and Claims Forms.
chunk_17_table_2.csv,4,Date Given,Date administered the immunization,
chunk_18_table_2.csv,6,Duration of Menstrual Period in Number of Days,Duration of menstrual period in number of days,and Reproductive Health Act of 2012
chunk_18_table_2.csv,7,Interval/Cycle of Menstruation in Number of Days,Interval/Cycle of menstruation in number of days,
chunk_18_table_2.csv,8,Number of Pads/Napkins Used per Day during Menstruation,Number of pads/napkins used per day during menstruation,
chunk_18_table_2.csv,9,Onset of Sexual Intercourse (Age of First Sexual Intercourse),Onset of sexual intercourse (Age of first sexual intercourse),
chunk_18_table_2.csv,10,Birth Control Method Used,Birth control method used,
chunk_18_table_2.csv,11,Is Menopause?,Yes/No,
chunk_18_table_2.csv,12,"If Menopause, Age of Menopause","If Menopause, Age of Menopause",
chunk_18_table_2.csv,13,If Patient Menstrual History Applicable,Yes/No,
chunk_18_table_2.csv,14,Date of Initial Transmission,Date data was transmitted to National Health Data Center,
chunk_18_table_2.csv,15,Time of Initial Transmission,Time data was transmitted to National Health Data Center,
chunk_18_table_2.csv,16,Date of Last Update,Date data was last updated,
chunk_18_table_2.csv,17,Time of Last Update,Time data was last updated,
chunk_18_table_2.csv,PREGNANCY,,,
chunk_18_table_2.csv,1,Encounter Code,"Setting and condition in which the encounter takes place. It collectively constitutes health care provider code, PhilHealth identification number of the patient, date and time of encounter, as represented by a code.",PhilHealth Circular 2020-0002: Governing Policies of the Konsultasyong Sulit at Tama (PhilHealth Konsulta) Package: Expansion of the Primary Care Benefit to Cover All Filipinos
chunk_18_table_2.csv,2,Health Facility Code,DOH-issued unique health facility code as generated from the National Health Facility Registry (NHFR).,DOH AO 2020- 2019-0060: Guidelines on the Implementation of the National Health Facility Registry
chunk_18_table_2.csv,3,PhilHealth Identification Number,A unique and permanent number issued to any client upon enrolment/membership registration to the National Health Insurance Program of the Corporation for purposes of,1. DOH Administrative Order 2013-0025: National Implementation of Health Data Standards for eHealth Standardization and Interoperability (eHSI Release 001). 2. Captured in PhilHealth Membership
chunk_19_table_2.csv,,,represented by a code.,
chunk_19_table_2.csv,2,Health Facility Code,DOH-issued unique health facility code as generated from the National Health Facility Registry (NHFR).,DOH AO 2020- 2019-0060: Guidelines on the Implementation of the National Health Facility Registry
chunk_19_table_2.csv,3,PhilHealth Identification Number,"A unique and permanent number issued to any client upon enrolment/membership registration to the National Health Insurance Program of the Corporation for purposes of identification, eligibility verification, and utilization recording.",1. DOH Administrative Order 2013-0025: National Implementation of Health Data Standards for eHealth Standardization and Interoperability (eHSI Release 001). 2. Captured in PhilHealth Membership Registration and Claims Forms.
chunk_19_table_2.csv,4,Specimen Reference #,Laboratory Reference #,1. DOH HFDB Manual on Packaging and Transport of Laboratory Specimens for referral 2. DOH HFDB Manual of Standards on Quality Management System in the Clinical Laboratory 3. DOH HFDB Manual of Standards on Laboratory Biosafety and Biosecurity
chunk_19_table_2.csv,5,Specimen Collected,Specimen Collected: Serum/Oropharyngeal/Nasopharynge al Swab/Others,
chunk_19_table_2.csv,6,"Specimen Collected, others specify","Speciment Collected, others specify",
chunk_19_table_2.csv,7,Date of Specimen Collection,Date when the specimen was collected,
chunk_19_table_2.csv,8,Time of Specimen Collection,Time of when the specimen was collected,
chunk_19_table_2.csv,9,Laboratory Facility Where Specimen is Sent,Code of laboratory facility,
chunk_19_table_2.csv,10,Date Sent to Laboratory Facility,Date when the specimen was sent to the testing facility,
chunk_19_table_2.csv,11,Date Received by the Laboratory,Date the testing facility received the specimen,
chunk_19_table_2.csv,12,Date of Initial Transmission,Date data was transmitted to National Health Data Center,
chunk_19_table_2.csv,13,Time of Initial Transmission,Time data was transmitted to National Health Data Center,
chunk_19_table_2.csv,14,Date of Last Update,Date data was last updated,
chunk_19_table_2.csv,15,Time of Last Update,Time data was last updated,
chunk_1_table_2.csv,6,Type of Disability,Type of disability as represented by a code.,Identification Card Relative to Republic Act 9442
chunk_1_table_2.csv,7,With Permanent Disability,Yes/No,
chunk_1_table_2.csv,8,Pantawid Pamilya Identification Number,Unique and permanent number issued by the Department of Social Welfare and Development (DSWD) to a client if member of the Pantawid Pamilya Pilipino Program (PPPP).,RA No. 11310: Institutionalizing the Pantawid Pamilyang Pilipino Program (4Ps)
chunk_1_table_2.csv,9,Senior Citizen Identification Number,Unique and permanent number indicated in the identification card issued by the Office of the Senior Citizen Affairs (OSCA) of the place where the senior citizen resides.,Republic Act No. 9994: Expanded Senior Citizen's Act of 2010.
chunk_1_table_2.csv,10,Picture,Raw image/picture of patient,PhilHealth Circular 2020-0002: Governing Policies of the Konsultasyong Sulit at Tama (PhilHealth Konsulta) Package: Expansion of the Primary Care Benefit to Cover All Filipinos
chunk_1_table_2.csv,11,Biometric,Biometric data.,
chunk_1_table_2.csv,12,Other Physical Features,Other physical features.,
chunk_1_table_2.csv,KONSULTA PROVIDER,,,
chunk_1_table_2.csv,13,Health Facility,"An institution that has health care as its core service, function or business. Health care pertains to the maintenance or improvement of the health of individuals or populations through the prevention, diagnosis, treatment, rehabilitation and chronic management of disease, illness, injury and other physical and mental ailments or impairments of human beings.",DOH Administrative Order No. 2019-0060: Guidelines on the Implementation of the National Health Facility Registry PhilHealth Circular 2020-0002: Governing Policies of the Konsultasyong Sulit at Tama (PhilHealth Konsulta) Package: Expansion of the Primary Care Benefit to Cover All Filipinos
chunk_1_table_2.csv,14,Date As Of,Date of consultation.,PhilHealth Circular 2020-0002: Governing Policies of the Konsultasyong Sulit at Tama (PhilHealth Konsulta) Package: Expansion of the Primary Care Benefit to Cover All Filipinos
chunk_1_table_2.csv,15,Civil Status,"Marital status of the client in relation to the current marriage laws and customs in the country, as represented by a code.",1. DOH Hospital Health Information Management Manual 2. Captured in PhilHealth Claim Form 4 3. RA 3753: Registry of Civil Status Act
chunk_20_table_2.csv,,,Health Data Center,
chunk_20_table_2.csv,16,Date of Last Update,Date data was last updated,
chunk_20_table_2.csv,17,Time of Last Update,Time data was last updated,
